Time, Username, Tweet, Replies, Retweets, Likes, Language, urlStatus
8 Jun 2016,@indrasablon,"Johnny Lightning mitsubishi lancer evo 1:64 @ Bandung, Indonesia https://www.instagram.com/p/BGZqjhXLvJp/ ",0,0,0,,https://twitter.com/indrasablon/status/740588576065212417
7 Jun 2016,@ICC_Presuniv,Internship Vacancy_HR&GA Mitsubishi Electric Automotive Indonesia. Ready to apply? Check the followings pic.twitter.com/9si96H4Nwi,0,0,0,,https://twitter.com/ICC_Presuniv/status/740184410062913537
7 Jun 2016,@AutonetMagz,KTB Mitsubishi Recall 124 Thousand Vehicles In Indonesia http://autonetmagz.net/ktb-mitsubishi-recall-124-thousand-vehicles-in-indonesia/25883/ …pic.twitter.com/KigtRHhNKP,0,0,1,,https://twitter.com/AutonetMagz/status/740177069552766977
7 Jun 2016,@detikcom,#MostPopular Mitsubishi Indonesia Recall 124.435 Kendaraan http://detik.id/6gR5Ek  via @detikOtopic.twitter.com/3Os4RJDhDJ,2,5,5,Indonesian,https://twitter.com/detikcom/status/739875231397863424
6 Jun 2016,@kompascom,"Mitsubishi Indonesia ""Recall"" 124.000 Unit Lebih Kendaraan. http://kom.ps/AFvT2V ",0,2,9,Indonesian,https://twitter.com/kompascom/status/739745156568645632
4 Jun 2016,@dhiangeneralism, ♫ Hard to Say by The Used (at mitsubishi logistics indonesia) — https://path.com/p/4ClFvn ,0,0,0,,https://twitter.com/dhiangeneralism/status/739023543946485760
4 Jun 2016,@wend_surya,This is saturday happy people  #Weekend #Work #Office #Tasikmalaya #Indonesia #Mitsubishi https://www.instagram.com/p/BGOAmXaB7SA/ ,0,0,0,,https://twitter.com/wend_surya/status/738948197289218049
2 Jun 2016,@DTNIndonesia,DTN Indonesia: Mitsubishi Materials in forced labour deal: Japanese company says it is setting up a fund in C... http://on.ft.com/1P8qd6X ,0,0,0,,https://twitter.com/DTNIndonesia/status/738306821035687936
25 May 2016,@ferdinand_edd,#latepost#myself#me#jakarta#indonesia#otw#car#mitsubishi#pajero#men#boys#mypic#smile#happy#fun#in… https://www.instagram.com/p/BF1CcKvDYj4/ ,0,0,0,,https://twitter.com/ferdinand_edd/status/735433808934232064
23 May 2016,@bagglue,I liked a @YouTube video from @autonetmagz http://youtu.be/1hH0PV6L9O8?a  Review Mitsubishi Outlander Sport Facelift 2015 Indonesia by,0,0,0,,https://twitter.com/bagglue/status/734769455352418304
22 May 2016,@shae_official,"A powerful engine
For an energetic geek  8)

#Tour #Mitsubishi #Indonesia https://www.instagram.com/p/BFtl5NatYVN/ ",0,2,1,,https://twitter.com/shae_official/status/734385878919831552
21 May 2016,@Ryo49880091,Mitsubishi All New Pajero Sport won OTOMOTIF’s Car of the Year 2016 ： Indonesia ・・・・ http://minkara.carview.co.jp/userid/227005/blog/37916362/ …,0,0,0,,https://twitter.com/Ryo49880091/status/733924554884550656
21 May 2016,@Mitsubishi_ID,"Kunjungi booth Mitsubishi Motors Indonesia di GIIAS Makassar Autoshow 18-22 Mei 2016, di Four Points by Sheraton. pic.twitter.com/5WGV9GW4cP",0,4,1,Indonesian,https://twitter.com/Mitsubishi_ID/status/733906885116452865
20 May 2016,@Asep_Saena,5 years ago .... Frontliner Contest Mitsubishi Indonesia 2011 ...… https://www.instagram.com/p/BFoq8BpIb3dojEQrc0-43EVgmaRONEC0PN23ck0/ …,0,0,0,,https://twitter.com/Asep_Saena/status/733693282216206336
18 May 2016,@promosi_bandung,#otomotif #motogp #f1 Mitsubishi All New Pajero Sport 2016 – First Drive Review Indonesia – OtoDriver (English ... http://ow.ly/UcYW500nDRR ,0,0,0,,https://twitter.com/promosi_bandung/status/732636359773585408
17 May 2016,@juniyulianii,Temen bobo ♫ Seize the Day by Avenged Sevenfold (at Mitsubishi Electric Automotive Indonesia) — https://path.com/p/3xqXrz ,0,0,0,,https://twitter.com/juniyulianii/status/732279151386726401
14 May 2016,@RAntoshak,Pan Brothers JV eco smart garment project with Mitsubishi on track: Eco Smart Garment Indonesia joi... http://bit.ly/2279Xuq  #textiles,0,0,0,,https://twitter.com/RAntoshak/status/731413689320923136
14 May 2016,@kompascom,"Nissan Beli Mitsubishi, Berpengaruh di Indonesia?. http://kom.ps/AFvBqh ",0,8,9,Indonesian,https://twitter.com/kompascom/status/731332467697704960
13 May 2016,@dlIndonesianews,How Indonesia escaped the worst of China’s slowdown: <br> <br> With Mitsubishi Corp. becoming the latest play... http://bit.ly/1ZMiFwj ,0,0,0,,https://twitter.com/dlIndonesianews/status/731077366936535040
