id,created_at,text
4175896603,2009-09-22 16:45:05,"b""Dear Lazyweb, I'd like to batch follow a comma-separated list of Twitter usernames. What's the best way to do that?"""
4153528443,2009-09-21 19:33:12,b'@MindDeep cheers :) stay tuned for some updates from that work in the next few weeks...'
4152149250,2009-09-21 18:27:34,b'Fascinating slide deck by Netflix on their company culture http://bit.ly/m0eCJ (via @andrew_chen)'
4150534066,2009-09-21 17:11:10,"b'Research showing that happiness is contagious on Facebook http://bit.ly/eCQPo and in ""real life"" http://bit.ly/J2yDu'"
4150188692,2009-09-21 16:55:26,b'RT @bjfogg: Triggers are the #1 way to change behaviors. More at my page here; http://bit.ly/146ESk'
4150124382,2009-09-21 16:52:27,"b'RT @texting4health: CDC 3 mo texting pilot starts now; receive important health information, go to http://www.cdc.gov/mobile/'"
4139619667,2009-09-21 04:07:59,"b'RT @owasow: Can an MIT experiment use your facebook ""friends"" to tell if you\'re gay? http://bit.ly/IrZBH (via @zephoria)'"
4040775211,2009-09-16 23:07:50,b'Gorgeous hi-rez satellite photo of Burning Man 2009 http://bit.ly/burn_from_space (via MJ)'
4040715145,2009-09-16 23:04:51,b'Export Facebook calendar + birthdays = killer app. How have I not used this before? http://apps.facebook.com/fbcalendar/'
4039482684,2009-09-16 22:03:56,"b""Gettin my learn on. Today's topic: web-based session management. URLs, hidden fields, and cookies, oh my!  http://bit.ly/xU4Zy"""
4039438338,2009-09-16 22:01:48,"b""RT @bjfogg: 1-min videos created by my former students. I'm happy to recommend their company: Songline. See sample vids http://bit.ly/ZjML7"""
4035438611,2009-09-16 18:50:31,"b'OK, it\'s finally time to get nice big monitor (30""?) to plug into my Macbook Pro. What\'s the best/best value these days?'"
4016363257,2009-09-15 23:25:48,"b'France to count happiness in GDP http://bit.ly/6HiiH - just like Bhutan\'s GNH ""gross national happiness"" http://bit.ly/15ytt0'"
4011089518,2009-09-15 19:17:32,b'@rmatei nice. i will definitely keep that in mind. i am most certainly NOT leet w/ railz.... yet. ;)'
4009948353,2009-09-15 18:22:39,"b'I just discovered Balsamiq, a killer tool for making online ""paper"" prototypes. Try it out, it\'s fun!  http://bit.ly/18UcEA'"
4000523338,2009-09-15 07:55:57,"b""(make that the first company  that *I* have started up - I've worked for startups before... this one feels different ;)"""
4000512667,2009-09-15 07:54:48,"b'Psyched and ready for bed after my first few hours hacking Ruby on Rails, writing the first lines of code for my first startup. :)'"
3989755926,2009-09-14 22:01:58,"b'I love this... ""Problems are not solved, they are outgrown."" from Appreciating Your Way to XP  http://bit.ly/HhRUG'"
3989729928,2009-09-14 22:00:40,"b'Appreciating what is going well helps satisfy 3 prerequisites for change: Energy, Ideas, Clarity.  http://bit.ly/HhRUG'"
3985311988,2009-09-14 18:19:10,b'RT @andrew_chen: Seed funding and building the initial team for seed stage startups http://bit.ly/MCaRQ'
3984712148,2009-09-14 17:47:47,"b'NYT: ""happiness comes from daily exposure to many small moments of contagious happiness"" http://bit.ly/A6IRA'"
3984553259,2009-09-14 17:39:30,"b'NYT ""Staying healthy not just a matter of yr genes & yr diet. Also a product of yr sheer proximity 2 other healthy ppl."" http://bit.ly/RbEut'"
3983731713,2009-09-14 16:56:36,"b""@tueni are you moving to a new gig? what's the latest with you?"""
3983703093,2009-09-14 16:55:08,b'RT @davemcclure congrats to Aaron Patzer & awesome people behind @Mint: http://bit.ly/wdaZp what great news to wake up to! (via @kintan)'
3983551076,2009-09-14 16:47:13,"b'RT @jensmccabe: healthier decisions need decision-support. Decision-support needs tailored, real-time, personalized channel utilization.'"
3983508963,2009-09-14 16:45:05,"b'""You cnt improve the health of a population unless U improve health of every single person"" - Denis Cortese, Mayo #txfm09 (via @jensmccabe)'"
3963833813,2009-09-13 22:47:59,b'RT @hnshah: Paul Buchheit on Evaluating risk and opportunity (as a human) - http://klck.me/OO'
3961308477,2009-09-13 20:25:57,"b""RT @hnshah: Don't count on success making you happy; it is happiness itself that makes you successful. (via @ndintenfass)"""
3918974600,2009-09-11 20:32:00,b'How Tags Persuade Facebook Users. Watch my quick video: http://bit.ly/FBtags (via @bjfogg)'
3913975156,2009-09-11 16:13:25,b'Interested in influence? @webecology posted a report on influence & Twitter: http://bit.ly/3tne6f (via @zephoria)'
3880914348,2009-09-10 04:30:03,"b'Want to create lasting change? Read this: ""Appreciating Your Way to XP"" http://bit.ly/HhRUG (via @dariusmc)'"
3845086155,2009-09-08 18:10:26,"b""I'm making my tweets permanent with http://BackupMyTweets.com (please retweet)"""
3829314109,2009-09-08 00:16:04,b'The concept of flow visualized on a graph http://klck.me/Mg [Image]  (via @hnshah)'
3700624300,2009-09-02 00:32:10,b'Live video stream from Burning Man: http://bit.ly/qRgZr'
3692046629,2009-09-01 16:59:43,"b""Reading @IFTF's *outstanding* report on the Engagement Economy, with cameos by @bjfogg, @nicolelazzaro. http://bit.ly/XdeW3"""
3611874832,2009-08-28 21:34:57,"b""@KevInterrobang yes, that's exactly what we can say!"""
3611856788,2009-08-28 21:34:01,b'Life can only flourish in the presence of a large source of negative entropy- Schr\xc3\xb6dinger (via @quantumactivist)'
3603135812,2009-08-28 14:12:23,"b'@KevInterrobang agreed. I think his main point, which I dig, is that 2 be student of philosophy is good, but 2 be student of life is better'"
3603030744,2009-08-28 14:06:27,b'RT @tweetmeme Carsonified \xc2\xbb 10 Vital Lessons for Web Start-Ups http://tinyurl.com/krsu3n'
3596973741,2009-08-28 05:22:33,"b'""A follower of a school of philosophy is but a student of philosophy, but a man is a student, or perhaps a master, of life."" - Lin Yutang'"
3588949595,2009-08-27 22:05:05,"b'The new Facebook iPhone app is THE BOMB. Well done @joehewitt! (note: u might have 2 delete old app,sync,then download new app)'"
3583930305,2009-08-27 17:48:48,"b""Can you watch this 30-second video without smiling? http://bit.ly/JksPQ (I bet you can't :)"""
3568555166,2009-08-27 00:37:59,"b""Every entrepreneur should be reading @cdixon's latest blog posts. http://cdixon.org #startups (via @hnshah, @jessefarmer)"""
3558844533,2009-08-26 16:01:25,"b'Remove traffic signs, improve safety?  http://bit.ly/2lUVg'"
3555882796,2009-08-26 13:13:31,"b'Congrats  Michael Birch, @ivantse, and @charitywater on getting crunched and servers holding up (knock on wood)! http://bit.ly/15jMjq'"
3544301430,2009-08-25 22:45:57,"b""You know you're in love when you can't fall asleep because reality is finally better than your dreams. (via @persuasionation)"""
3542382818,2009-08-25 21:01:28,b'Now THAT is one big fish: http://bit.ly/zxbuj'
3520441517,2009-08-24 21:17:43,b'Mining mobile phone data for the public good MIT http://bit.ly/4jujmy #mhealth #hchit (via @blausengroup @mobileactive)'
3520381318,2009-08-24 21:14:36,"b""It's time for your SxSW 2010 panel vote: Can digital entrepreneurs in the Middle-East bridge the divide? http://bit.ly/oE35y (via @tueni)"""
3517139483,2009-08-24 18:02:34,"b'@annekate thanks, it should be a great time. If this plane ever takes off... Enjoy the house + reunion with cat!'"
3517082303,2009-08-24 17:59:37,b'nice article by @stephenanderson on psychology of curiosity & design: http://bit.ly/3j94lF (via @bokardo) (via @KISSmetrics)'
3517007722,2009-08-24 17:55:33,"b""@ramit congrats on commonwealth club gig! I'm out of town, otherwise would be there with a huge GO RAMIT! sign. Ha."""
3516984280,2009-08-24 17:54:18,b'Philanthropy guru shares my methods for innovation. See 2-page article: http://bit.ly/grants2 (via @bjfogg)'
3516959439,2009-08-24 17:52:57,"b""@annekate haha. Yeah, sorry about that living room. What's B5?"""
3516906075,2009-08-24 17:50:04,b'The End of Innocence  http://www.steveblank.com reactions are a Rorschach test of where you are on the naivet\xc3\xa9-cynicism scale (via @sgblank)'
3475485895,2009-08-22 17:44:46,"b'""Jordy Mont-Reynaud was great(Master at 10 1/2), but was intensely trained and tragically left the chess scene."" http://bit.ly/Hwns1'"
3475373036,2009-08-22 17:38:10,"b'RT @chiah MIT puts together Personas, let machine learning ""Google"" your next blind date?  http://bit.ly/4m8qvT (via @sunrock)'"
3461066963,2009-08-21 23:32:31,b'@guerillafutures from @iftf just spoke on the future of peace. Provocative. Peace Innovation Week@Stanford. #peacedot (via @bjfogg)'
3459354857,2009-08-21 21:58:56,"b'@SHHHE thanks for the re-tweet ""start spreading the news..."" http://bit.ly/oMOJ5\n :)'"
3459305689,2009-08-21 21:56:19,"b'@mikeini updates automatically, thankfully'"
3458747169,2009-08-21 21:27:12,"b'I changed my twitter username, everyone! Out with the OLD @jordym, in with the NEW @curiousjordy. Update yer bookmarks/brains!'"
3442917370,2009-08-21 04:00:48,"b'Forget Smell-O-Vision, can somebody pls invent a machine that can record and play back textures? Think iPod ""touch"", for real.'"
3439525817,2009-08-21 00:57:26,b'RT @mobileactive: Schools implement learning via sms for areas with limited internet access.  http://tinyurl.com/mnslyk (via @nicolehyman)'
3435578722,2009-08-20 21:14:02,b'@bmorrow forgive me... why is demo reel on myspace page a bad thing?'
3433781108,2009-08-20 19:37:38,"b""RT @andrew_chen: Has Whole Foods' CEO Gone Completely Bananas? http://bit.ly/cbIdx"""
3433747069,2009-08-20 19:35:47,b'RT @andrew_chen: Like Electronic Music? You\xe2\x80\x99ll Love Mugasha http://bit.ly/BBtKT'
3433712913,2009-08-20 19:33:59,"b""@jensmccabe haha, it's on. thanks, glad you liked it! my most popular post yet, i guess people love failure :)"""
3430730540,2009-08-20 16:58:05,"b'for #quantifiedself folks, MIT\'s ""Personas"" infoviz is amazing (via @nicholaspatten) http://personas.media.mit.edu/ (via @jensmccabe)'"
3420323655,2009-08-20 03:39:30,"b'RT @bjfogg: ""Peace is already here. It\'s just not evenly distributed.""  Peace Innovation Week @ Stanford http://bit.ly/peaceplan #peacedot'"
3413226681,2009-08-19 21:14:03,"b'My new mantra: ""frequently wrong, never in doubt"" (borrowed/stolen from @glhoffman)'"
3411574819,2009-08-19 19:46:24,b'RT @ramit: Kudos to JD Roth for tackling a TOUGH subject: The difference btwn high-income earners & low-income earners http://bit.ly/1azV8Z'
3409152171,2009-08-19 17:31:50,b'Anyone have recommendations on a great San Francisco/Silicon Valley startup lawyer?'
3395857861,2009-08-19 01:41:36,"b'@noamwass I found your blog, thanks to @compstudy. *fantastic* resource. Thanks!'"
3395067851,2009-08-19 01:00:50,"b'@compstudy very useful, thanks for the links!'"
3393127339,2009-08-18 23:16:18,b'@andrew_chen Looking 4 reference on allocating equity 2 partners in early stage startup. Did U post about this? I think yes but cnt find it.'
3393079824,2009-08-18 23:13:47,"b'RT @zephoria: gobsmacked that news media has latched onto claim that 40% of Twitter is ""pointless babble."" response: http://bit.ly/pMRsq'"
3393034491,2009-08-18 23:11:26,"b""@TheDumberMan I'm 26, dude. halfway between 25 and 27. :)"""
3367948602,2009-08-17 20:13:07,b'@bjfogg you might find this handy: SignApp Now - Simple Sign Up Sheets http://bit.ly/GRT5Q (via @hnshah)'
3365838488,2009-08-17 18:09:44,"b""@TheDumberMan I'm 26. Think about it. :)"""
3365830245,2009-08-17 18:09:13,b'@datn hehe. yup. :)  thanks dan'
3357736680,2009-08-17 06:46:07,"b'Grateful for family and good friends, near and far, who made me so happy on my birthday. I am truly blessed. Thanks, everyone!'"
3346887676,2009-08-16 17:29:46,b'@datn getting closer...'
3346770817,2009-08-16 17:20:59,b'@datn kinda not really. think... numbers'
3346764537,2009-08-16 17:20:31,b'@rmatei kinda almost ;) keep digging'
3346239793,2009-08-16 16:40:31,b'Riddle: Today I am half-way between a square and a cube.  What am I?  (Hint: not a sqube. Or a squabe.)'
3341359941,2009-08-16 07:06:37,"b'@TopEatz yeah, that was some super-tasty lobster tail all right. Cooked up by master chef @bengrol.'"
3320689730,2009-08-15 02:10:50,"b""So... who else is going to Burning Man this year? #)'("""
3303543404,2009-08-14 07:04:40,"b""RT @deeje: *love* the hash tag for burning man #)'("""
3301886343,2009-08-14 04:49:06,"b""The thing I love about playing the 'should I wear the cowboy hat' game is, the answer is always YES. http://yfrog.com/7hy7haj"""
3301205110,2009-08-14 04:05:15,b'Does this spandex make my rack look big? http://bit.ly/6ibrL'
3300624634,2009-08-14 03:30:21,"b'Boca do Rio, my fav local band, play Brazilian samba funk at Madrone tonight. 500 divis@fell,10pm http://bit.ly/d9FnX'"
3295838109,2009-08-13 22:58:14,b'@KevInterrobang well put.'
3293017518,2009-08-13 20:17:41,"b""Do you like house music? Deep, funky, afrobeat, groovin' house? Check out my latest mix, just posted: http://soundcloud.com/jordymr"""
3291911944,2009-08-13 19:15:55,b'4 Keys to Fun Creating Viral Distribution slides are up! http://www.slideshare.net/NicoleLazzaro #baychi #gamedesign (via @NicoleLazzaro)'
3291470510,2009-08-13 18:51:00,b'@annekate Cafe du Soleil at Fillmore and Waller is great.'
3291455933,2009-08-13 18:50:11,"b'ORLY? ""As long as biology treats consciousness as an epiphenomenon of brain its not compatible w/ quantum physics"" (via @quantumactivist)'"
3290228399,2009-08-13 17:40:46,"b'RT @bjfogg: Mozilla @ Peace Innovation Week (Stanford, Aug 17-21) See sched: http://bit.ly/peaceplan Get invite: http://bit.ly/peacetalks'"
3272637145,2009-08-12 20:47:10,"b'Wispy, scale-like clouds over Petaluma http://yfrog.com/17ar4uj'"
3269519601,2009-08-12 17:54:56,"b""Depeche Mode canceled their show :( but luckily I had tickets to the Perseids as backup, and they rocked the sky till the break 'o dawn."""
3251928822,2009-08-11 20:54:05,"b'Driving on Hwy 1 to Stinson Beach, my M3 with new rubber barely keeping up some dude rocking a Honda Civic LX. Gotta love locals.'"
3240233130,2009-08-11 04:59:01,b'@annekate these days my early chessmaster credentials and $3.50 will get me a tall starbucks latte. but thanks :)'
3240090614,2009-08-11 04:48:46,b'This is fantastic. http://www.hugeurl.com/ (via @cbarrett)'
3239327905,2009-08-11 03:58:49,"b""@limedaring @digitalhobbit you two both wanted to go to Depeche Mode. I've got my 4-pack filled up, but if you can find two more, you're in"""
3237335772,2009-08-11 02:02:57,"b""Dear Lazyweb, it's time for me to add social bookmarking to my blog. Should I use ShareThis, AddThis, or something else?"""
3237089645,2009-08-11 01:49:30,"b""RT @bigs: Surrounded (like me) by friends' marriages in crisis? Here's a refreshing article about space to heal. http://bit.ly/nyt-marriage"""
3232603035,2009-08-10 21:25:37,b'RT @Growthbubble: The Truth: Being Genuine Brings Successhttp://bit.ly/xwtLQ'
3231895694,2009-08-10 20:43:45,b'Attn motorheads + driving enthusiasts: The Isaac Newton School of Driving is a great book. http://yfrog.com/4q1yuj'
3231145893,2009-08-10 20:01:43,"b'RT @bjfogg: 3 ways to motivate people: pleasure/pain, hope/fear, acceptance/rejection. Images @ http://bit.ly/3motivations'"
3230113295,2009-08-10 19:00:19,b'@hnshah Speaking of failing... http://bit.ly/how-to-fail'
3213594879,2009-08-09 21:10:17,"b""I'm taking a ride, with my best friend ('s stuff in the back of the U-Haul I'm driving to Sacramento). http://yfrog.com/18ub5j"""
3204694654,2009-08-09 08:10:05,b'Pondering names for my business on the Caltrain to Stanford for #captology lab mtg with @bjfogg and crew. http://captology.stanford.edu'
3204302781,2009-08-09 07:27:49,b'What an inspiring day. Off to dreamland now with this angel watching over me - new print for my bedroom. http://yfrog.com/ekbl4fj'
3200858239,2009-08-09 01:51:43,"b'Q: Help! My wifi router is reporting problems. \nA: Check 4 things obstructing signal. For example, a cat. http://yfrog.com/0t26bsj'"
3184046487,2009-08-07 21:50:54,b'How to be a failure in less than 5 minutes: http://bit.ly/how-to-fail'
3171654712,2009-08-07 00:44:34,"b'@limedaring pepperoni, canadian bacon, bell pepper, onion, chicken, sausage... you know, the good stuff ;)'"
3171329012,2009-08-07 00:14:48,b'@limedaring The squishy mushroom texture... EWWWW!'
3171226731,2009-08-07 00:05:04,"b""I'm sorry, but mushrooms and olives - for all of their noble qualities - have no place on a pizza. There, I said it."""
3169190756,2009-08-06 20:58:31,b'I uploaded a YouTube video -- Do felines dream of electric catnip? http://bit.ly/12vxdm'
3168365365,2009-08-06 19:44:35,"b""@digitalhobbit Maybe a sign of bad marketing. :) But come on, it's depeche mode. I've got a good feeling about it."""
3168161041,2009-08-06 19:27:14,"b'Holy feline predator, Batman!  Cat just stalked a fly across the room & swatted it against window. Fly was lucky to get away w/ broken wing.'"
3167948134,2009-08-06 19:09:06,"b'@digitalhobbit just checked it out, there are fees but still good deal. Comes to $34 ttl per ticket if you get 4-pack, vs $47 individual tix'"
3167824766,2009-08-06 18:58:15,b'@laughingsquid facebook having connectivity issues right now it seems. I just experienced a couple dropped connections.'
3167632714,2009-08-06 18:41:18,b'@limedaring sure thing! thinking of going?'
3167629927,2009-08-06 18:41:01,b'ROFLCOPTER http://bit.ly/drunk-people-yoga'
3167547205,2009-08-06 18:32:13,b'Depeche Mode this Weds at Shoreline.  I need one (or more) peeps to join to get discount $20 lawn tix. You? http://bit.ly/depechemode-tix'
3159026417,2009-08-06 02:54:23,"b'Rockin to some seriously funky tech house at Qool, 111 Minna. Join me! http://www.qoolsf.com http://yfrog.com/105htzj'"
3156127421,2009-08-06 00:12:01,"b'RT @bjfogg The meaning of ""persuasion"" is shifting b/c of new ways to measure behavior. Old view = attitude change. New = behavior change.'"
3156116109,2009-08-06 00:11:22,b'@jenshahade love that Coolooloshvideo. You know those guys? p.s. Long time! Good to see you on the interwebs. Chess-hooping rocked my world.'
3155302873,2009-08-05 23:22:22,b'@digitalhobbit did your doctor also tell you to reduce the size of your enormous brick-wallet? ;)'
3154742673,2009-08-05 22:49:43,"b""Fascinating personality test: http://www.kwml.com I'm 39% King, 31% Magician, 31% Warrior, and 0% Lover. What are you?"""
3154681094,2009-08-05 22:46:09,"b""@stequoianie thx for the link! I've been tracking myself with #trackyourhappiness for a few weeks now. Brainstorm anytime, just ping me"""
3149676836,2009-08-05 18:00:54,b'A Theory Of Identity - http://shar.es/KInK'
3149403660,2009-08-05 17:45:34,b'Just discovered the truly delightful work of Maira Kalman: http://bit.ly/evvaf and http://bit.ly/16WyO8 and http://bit.ly/evvaf'
3148637414,2009-08-05 17:02:36,"b'@KevInterrobang I know, it blows my mind. They also have .com. Usability is horrible, but cool factor is off the charts :)'"
3142086967,2009-08-05 08:26:52,"b""Hula Chess. Now there's a sport (like chess boxing) where I could truly excel. http://vimeo.com/4864253"""
3141942512,2009-08-05 08:11:17,"b'So true. ""Chess is not a game of complex thought. It\'s about seeing patterns rather than calculating."" - @pawnsinagame via @frdelrosario'"
3141083830,2009-08-05 06:45:31,b'This conference coming up in Oct looks very interesting: http://www.scienceandnonduality.com/'
3140784479,2009-08-05 06:18:31,b'@jeanpaul yay what exactly? silly twitter with no threaded replies'
3137000946,2009-08-05 02:13:57,"b'Holy smokes, you can do this?! http://\xe2\x98\xba.com/'"
3136335831,2009-08-05 01:36:05,"b""Learn how to save the world with LSD over brunch this Sunday in Santa Cruz. http://bit.ly/psychedelic-brunch I'm in. Who's with me?"""
3135325257,2009-08-05 00:36:13,"b""RT @joanikin Reading how 'Social Media can open our eyes to the value of physical life' by @ajkeen  http://bit.ly/msTZV"""
3135259621,2009-08-05 00:32:12,"b""@DocuSign Hi, please follow me, I'd like to send you a DM"""
3133260229,2009-08-04 22:30:46,"b'@DocuSign Help! When I click Sign Here on this document, nothing happens. http://is.gd/22HVi On a Mac, tried FF + Safari.'"
3133234345,2009-08-04 22:29:16,"b'@deeje Yep. Looking forward to the day when that toll dies a noble death. Carriers will lose massive revenue stream, but gotta happen!'"
3119714875,2009-08-04 05:57:31,"b""Just posted: blog recap and notes from tonight's #mobilemonday http://bit.ly/momo_monetization"""
3119579386,2009-08-04 05:45:49,b'I uploaded a YouTube video -- Mobile Monday: Monetization http://bit.ly/QArVA'
3119244569,2009-08-04 05:18:40,"b""@deeje SMS as a technology may die, but text-based asynchronous mobile communication won't. Could be IM, or some other form of push"""
3117314979,2009-08-04 03:11:25,"b'Me: ""SMS is huge, why not target it as a developer?"" Ali Diab from AdMob: ""SMS will be dead in 5yrs."" and the crowd goes wild #mobilemonday'"
3115630599,2009-08-04 01:30:16,"b'Heading off to Mobile Monday SF, where the topic is money money money! http://momosvaug09.eventbrite.com/'"
3090078635,2009-08-02 18:39:54,"b'I got some amazing things at http://www.antiquesbybay.com, and this might be my favorite  http://yfrog.com/0rnodqmqj'"
3087019838,2009-08-02 14:43:55,b'Anyone else going to the Alameda antiques fair this morning? Gimme a holler. Esp if you have a large truck :) http://www.antiquesbybay.com/'
3074367512,2009-08-01 19:22:51,"b""Does anyone have a Polaroid camera I could use... today? I have 600 film, just need the camera. I know it's a long shot but hey, why not?"""
2941352302,2009-07-31 00:30:39,b'@wezg listening to your guest mix on cloob.fm right now. It is SOLID. Well done!  http://bit.ly/LuY3y'
2936174270,2009-07-30 19:28:48,"b'Just had a fantastic lesson at Krav Maga SF. Among other things, learned proper technique for kicking down a door.'"
2927136461,2009-07-30 08:46:10,b'RT @cloobfm Just launched a new guest mix on from WezG.  Download here:  http://bit.ly/LuY3y'
2917040989,2009-07-29 21:14:53,"b'Stewart Brand: 4 environmental heresies http://bit.ly/Q9FQJ: Cities, nuke power, gen. eng. r green; need geoengineering (via @DoNotGoGently)'"
2915766119,2009-07-29 19:58:52,b'My best friend is out to lunch with my ex. #FML'
2904157270,2009-07-29 04:46:35,"b'@HalleTecco try to enjoy that date with @hackingdata between tweets, eh? ;)  good seeing you tonight at #longnow'"
2903700166,2009-07-29 04:15:36,b'I uploaded a YouTube video -- Pamela Ronald discusses role of corporations in genetically http://bit.ly/HjSjK'
2903079402,2009-07-29 03:35:33,"b""Stewart Brand leads the Q&A with Pam + Raoul. Hope nobody pelts 'em with an organic tomato :P #longnow"""
2902952902,2009-07-29 03:27:26,"b'Genome sequence that took 500 people, 7 yrs, $70m in 2000 will take 3 min and $70 in 2010. Talk about progress! (?) #longnow'"
2902855973,2009-07-29 03:21:02,b'90% of delicious papaya we eat today is transgenic - genetically engineered to resist deadly papaya ringspot virus. #longnow'
2902731086,2009-07-29 03:13:00,"b'After 1B acres planted, scientific data show that genetically engineered (GE) crops are as safe as conventional breeding. #longnow'"
2902676499,2009-07-29 03:09:35,"b""Broccoli and brussels spouts aren't found in nature! They're the result of human breeding efforts. #longnow"""
2902616955,2009-07-29 03:05:46,"b""67% of world's water supply goes to agriculture! But don't think you're off the hook with those long hot showers. #longnow"""
2902564906,2009-07-29 03:02:29,"b'The more affluent a society gets (India, China), the more it wants to eat meat. Uh oh. #longnow'"
2902495614,2009-07-29 02:58:13,b'Organic agriculture only 3.5% of US agriculture at present. Yields 45-97% of conventional systems using 3% of pesticides. #longnow'
2901070941,2009-07-29 01:27:27,"b'Join us at Stanford for ""Peace Innovation Week"" -  http://bit.ly/inventpeace (via @bjfogg)'"
2897221465,2009-07-28 21:14:53,"b""Last chance for a free ticket to tonight's Long Now Seminar, 7:30pm. http://is.gd/1RBmz Who wants it?"""
2895695034,2009-07-28 19:41:02,"b'@beb0s Thanks for the Gilbert link, watching it now!'"
2894684005,2009-07-28 18:38:58,b'RT @hnshah Top 10 Lessons Learned in Happiness  http://klck.me/ET'
2892395733,2009-07-28 16:21:54,"b'Welcome to Twitter, @ThieveryCorpDC!'"
2891992977,2009-07-28 15:58:05,b'Thought-provoking post by @andrew_chen: Do interviews predict job performance? How about dating for marriage? http://is.gd/1Rfqx'
2884493774,2009-07-28 04:43:14,"b'Rockin out to some Beethoven Sonata action while I install Rails on my Mac. Presto Agitato, what. http://is.gd/1PSTu'"
2880718606,2009-07-28 00:34:17,"b'@icecreamcohen I know, I am awesome.'"
2880648125,2009-07-28 00:29:50,"b""Yeah, um, Terminal works. Would you believe I forgot that Macs had a legit console? Sign #312 that I've been out of the codez far too long."""
2880360075,2009-07-28 00:10:57,"b""I'm looking for a good SSH client for Mac OS. Any recommendations?"""
2880350308,2009-07-28 00:10:20,"b""@limedaring haha, I wasn't sure which one you referred to. Silly Twitter lack of features. Well, thanks anyway :)"""
2876721319,2009-07-27 20:23:17,"b""@limedaring Yes, that's classic @bjfogg stuff. Simple, true, and effective."""
2876526690,2009-07-27 20:11:41,"b'To turn ideas into reality, work ONLY on next steps. Mistake #1: Focusing 2 steps ahead. #2: Solving probs b4 U have them. - @bjfogg'"
2874368306,2009-07-27 18:00:25,"b'I uploaded a YouTube video -- Flying above the clouds, Mt. Tam http://bit.ly/fhBWL'"
2859012802,2009-07-26 21:37:02,b'I uploaded a YouTube video -- Cruising up at Mt. Tam http://bit.ly/IDaW2'
2854856902,2009-07-26 16:26:38,"b'@cloobfm mmm, good call... soy milk is just the right pairing for those creamy Nick Warren beats.'"
2854790789,2009-07-26 16:21:14,"b'RT @ifindkarma If happiness was a drink, I would send you a box of straws.'"
2842998631,2009-07-25 21:19:08,"b'Photographic proof of my first cleanly made bed, ever:  http://bit.ly/BqR3D'"
2842671565,2009-07-25 20:53:40,"b'25.9 years on this earth, and I just learned how to make a bed http://is.gd/1Mv33 & put on a duvet cover http://bit.ly/42NdHy. Oh happy day!'"
2836945104,2009-07-25 13:13:26,"b""Watching the monster Mont Ventoux stage of the world's greatest sporting event today. Le Tour de France, bien sur!"""
2828396261,2009-07-24 23:46:31,"b""I'm not militantly pro-Stanford, but as I work at Yali's with Cal students all around I feel like I'm undercover, deep in enemy territory."""
2827554904,2009-07-24 22:50:01,"b""Working at Yalli's in Berkeley, then my first ever east bay trail run. Psyched!"""
2826757861,2009-07-24 21:58:50,b'RT @limedaring Just an observation:  http://bit.ly/xzDZR (via @shazow)'
2826744870,2009-07-24 21:57:58,"b""@limedaring 280 is the thinking man's (and woman's) 101."""
2826120462,2009-07-24 21:18:42,b'RT @gorenflo participate in the two feet of wire project:  http://twofeetofwire.posterous.com/'
2809666784,2009-07-24 01:20:25,"b'I\'ve got 1 extra tkt to Long Now Seminar nxt Tues 7/28: ""Organically Grown & Genetically Engineered"" http://is.gd/1JyDS Who wants it?'"
2809102413,2009-07-24 00:44:04,"b'QOTD: ""The best relationship is one in which your love for each other exceeds your need for each other."" Dalai Lama (via @fbishara)'"
2788912615,2009-07-23 00:50:18,b'RT @Marianess Simple Kundalini yoga exercise that removes anger and brings light-- Cleansing the Liver  http://bit.ly/z1V4e'
2781458422,2009-07-22 17:25:31,"b'Of journeys: ""A good traveler has no fixed plans, and is not intent on arriving."" -Lao Tzu (via  @zen_habits) Bon voyage, Mom!'"
2781416966,2009-07-22 17:23:01,b'RT @hnshah \xe2\x80\x9cI Can\xe2\x80\x9d versus \xe2\x80\x9cI Do\xe2\x80\x9d -  http://klck.me/Ck'
2781363943,2009-07-22 17:19:52,"b""@javiervegas You just liked today's xckd because it involves physicists!\n\nIt is a good one, I'll give you that."""
2774345985,2009-07-22 07:38:43,"b'Fav quote from tonight\'s #QuantifiedSelf meetup, via @kevin2kelly: ""Walk walk sit sit, don\'t dawdle.""  Zen productivity mantra'"
2774087792,2009-07-22 07:11:07,b'@chiah Blocking out chunks of time just for email/twitter helps. And Eternity Time Log app is clutch http://is.gd/1HhcX #QuantifiedSelf'
2773992645,2009-07-22 07:01:03,"b'@limedaring I hear you, having pushed my own iphone camera to its limits many times. I gotta say the light on me is actually really good tho'"
2773960481,2009-07-22 06:57:38,"b""@limedaring hey, thanks. sweet pic!  it's great to have documentation like that. :)"""
2771181182,2009-07-22 03:23:53,b'@jensmccabe LOL. You were tweeting so fast that MY computer ran out of batteries.'
2771022506,2009-07-22 03:14:13,"b'@jensmccabe hello there from row four, seat 1 at #quantifiedself meetup :)'"
2770651219,2009-07-22 02:52:08,"b'RT @mikekirkwood listening to @marenconnary story on her analog dialog.  person health story, in binders + #quantifiedSelf'"
2761463432,2009-07-21 17:31:14,b'Using #PeopleBrowsr for the first time today. Still getting the hang of it. I like the flexibility of all these stacks.'
2760459935,2009-07-21 16:27:45,"b""@rmatei OK, moving ahead with purchase attempt, I'll keep you posted"""
2760456166,2009-07-21 16:27:31,"b""@nametrader Thanks for the info. I'm moving forward with a purchase attempt, will see how it goes!"""
